时间 - A,Voltage [V] - A
27:48.1,3.31088
27:48.1,3.31088
27:48.1,3.31217
27:48.1,3.31281
27:48.1,3.31281
27:48.1,3.31313
27:48.1,3.31281
27:48.1,3.31249
27:48.1,3.31088
27:48.1,3.31152
27:48.1,3.3112
27:48.1,3.31345
27:48.1,3.31313
27:48.1,3.31377
27:48.1,3.31184
27:48.1,3.31249
27:48.1,3.31056
27:48.1,3.31088
27:48.1,3.3096
27:48.1,3.31345
27:48.1,3.31217
27:48.1,3.31313
27:48.1,3.31184
27:48.1,3.31217
27:48.1,3.31056
27:48.1,3.31088
27:48.1,3.31024
27:48.1,3.31249
27:48.1,3.31313
27:48.1,3.31345
27:48.1,3.31217
27:48.1,3.31281
27:48.1,3.31152
27:48.1,3.31184
27:48.1,3.3096
27:48.1,3.31184
27:48.1,3.31217
27:48.1,3.31281
27:48.1,3.31281
27:48.1,3.31281
27:48.1,3.3112
27:48.1,3.31152
27:48.1,3.31024
27:48.1,3.31152
27:48.1,3.31249
27:48.1,3.31377
27:48.1,3.31281
27:48.1,3.31313
27:48.1,3.31184
27:48.1,3.31184
27:48.1,3.31024
27:48.1,3.3112
27:48.1,3.31184
27:48.1,3.31313
27:48.1,3.31377
27:48.1,3.31281
27:48.1,3.31217
27:48.1,3.31152
27:48.1,3.31056
27:48.1,3.31088
27:48.1,3.31249
27:48.1,3.31313
27:48.1,3.31217
27:48.1,3.31345
27:48.1,3.31249
27:48.1,3.31217
27:48.1,3.31088
27:48.1,3.31024
27:48.1,3.31152
27:48.1,3.31313
27:48.1,3.31281
27:48.1,3.31345
27:48.1,3.31217
27:48.1,3.31249
27:48.1,3.3112
27:48.1,3.3112
27:48.1,3.3112
27:48.1,3.31249
27:48.1,3.31313
27:48.1,3.31345
27:48.1,3.31217
27:48.1,3.31281
27:48.1,3.3112
27:48.1,3.3112
27:48.1,3.30992
27:48.1,3.31184
27:48.1,3.31313
27:48.1,3.31377
27:48.1,3.31249
27:48.1,3.31249
27:48.1,3.31152
27:48.1,3.3112
27:48.1,3.31088
27:48.1,3.31249
27:48.1,3.31217
27:48.1,3.31281
27:48.1,3.31313
27:48.1,3.31249
27:48.1,3.31184
27:48.1,3.31152
27:48.1,3.3096
27:48.1,3.31152
27:48.1,3.31313
27:48.1,3.31313
27:48.1,3.31281
27:48.1,3.31217
27:48.1,3.31184
27:48.1,3.31217
27:48.1,3.31024
27:48.1,3.31088
27:48.1,3.31249
27:48.1,3.31313
27:48.1,3.31249
27:48.1,3.31313
27:48.1,3.3112
27:48.1,3.31217
27:48.1,3.31056
27:48.1,3.3112
27:48.1,3.31281
27:48.1,3.31409
27:48.1,3.31281
27:48.1,3.31313
27:48.1,3.31217
27:48.1,3.31217
27:48.1,3.31088
27:48.1,3.31088
27:48.1,3.31088
27:48.1,3.31281
27:48.1,3.31281
27:48.1,3.31313
27:48.1,3.31281
27:48.1,3.31184
27:48.1,3.31217
27:48.1,3.31056
27:48.1,3.31152
27:48.1,3.31281
27:48.1,3.31281
27:48.1,3.31313
27:48.1,3.31249
27:48.1,3.31313
27:48.1,3.31152
27:48.1,3.31088
27:48.1,3.30992
27:48.1,3.3112
27:48.1,3.31281
27:48.1,3.31345
27:48.1,3.31313
27:48.1,3.31249
27:48.1,3.31281
27:48.1,3.3112
27:48.1,3.3112
27:48.1,3.3112
27:48.1,3.31249
27:48.1,3.31377
27:48.1,3.31313
27:48.1,3.31345
27:48.1,3.31249
27:48.1,3.31184
27:48.1,3.31088
27:48.1,3.31024
27:48.1,3.31088
27:48.1,3.31217
27:48.1,3.31345
27:48.1,3.31281
27:48.1,3.31313
27:48.1,3.31249
27:48.1,3.31184
27:48.1,3.31152
27:48.1,3.31152
27:48.1,3.31249
27:48.1,3.31345
27:48.1,3.31377
27:48.1,3.31281
27:48.1,3.31281
27:48.1,3.31184
27:48.1,3.3112
27:48.1,3.31024
27:48.1,3.31184
27:48.1,3.31377
27:48.1,3.31313
27:48.1,3.31281
27:48.1,3.31313
27:48.1,3.31313
27:48.1,3.31217
27:48.1,3.31152
27:48.1,3.31056
27:48.1,3.31217
27:48.1,3.31313
27:48.1,3.31345
27:48.1,3.31281
27:48.1,3.31152
27:48.1,3.31184
27:48.1,3.31184
27:48.1,3.31056
27:48.1,3.31088
27:48.1,3.31313
27:48.1,3.31345
27:48.1,3.31313
27:48.1,3.31281
27:48.1,3.31217
27:48.1,3.31184
27:48.1,3.3112
27:48.1,3.3112
27:48.1,3.31184
27:48.1,3.31249
27:48.1,3.31281
27:48.1,3.31345
27:48.1,3.31249
27:48.1,3.31217
27:48.1,3.31217
27:48.1,3.3112
27:48.1,3.3112
27:48.1,3.31217
27:48.1,3.31281
27:48.1,3.31377
27:48.1,3.31313
27:48.1,3.31249
27:48.1,3.3112
27:48.1,3.31056
27:48.1,3.31152
27:48.1,3.31217
27:48.1,3.31345
27:48.1,3.31249
27:48.1,3.31313
27:48.1,3.31184
27:48.1,3.31249
27:48.1,3.31088
27:48.1,3.31088
27:48.1,3.31152
27:48.1,3.31409
27:48.1,3.31313
27:48.1,3.31313
27:48.1,3.31249
27:48.1,3.31281
27:48.1,3.31088
27:48.1,3.31217
27:48.1,3.30927
27:48.1,3.31249
27:48.1,3.31217
27:48.1,3.31281
27:48.1,3.31184
27:48.1,3.31313
27:48.1,3.3112
27:48.1,3.31152
27:48.1,3.30992
27:48.1,3.31217
27:48.1,3.31184
27:48.1,3.31313
27:48.1,3.31184
27:48.1,3.31281
27:48.1,3.31217
27:48.1,3.31024
27:48.1,3.31024
27:48.1,3.31024
27:48.1,3.3096
27:48.1,3.31152
27:48.1,3.31088
27:48.1,3.31152
27:48.1,3.31024
27:48.1,3.31088
27:48.1,3.30927
27:48.1,3.3067
27:48.1,3.30895
27:48.1,3.30606
27:48.1,3.3096
27:48.1,3.30799
27:48.1,3.31184
27:48.1,3.30767
27:48.1,3.30799
27:48.1,3.3051
27:48.1,3.30574
27:48.1,3.30413
27:48.1,3.30702
27:48.1,3.31377
27:48.1,3.30542
27:48.1,3.30895
27:48.1,3.30895
27:48.1,3.30381
27:48.1,3.30478
27:48.1,3.30478
27:48.1,3.30124
27:48.1,3.31377
27:48.1,3.3051
27:48.1,3.31377
27:48.1,3.30253
27:48.1,3.3067
27:48.1,3.29996
27:48.1,3.30028
27:48.1,3.29224
27:48.1,3.31602
27:48.1,3.30413
27:48.1,3.30895
27:48.1,3.30413
27:48.1,3.30124
27:48.1,3.30028
27:48.1,3.27328
27:48.1,3.29064
27:48.1,3.31313
27:48.1,3.30349
27:48.1,3.31184
27:48.1,3.29771
27:48.1,3.30574
27:48.1,3.28357
27:48.1,3.28453
27:48.1,3.28035
27:48.1,3.2871
27:48.1,3.28196
27:48.1,3.31281
27:48.1,3.29931
27:48.1,3.28453
27:48.1,3.28035
27:48.1,3.28807
27:48.1,3.29642
27:48.1,3.31409
27:48.1,3.30028
27:48.1,3.30638
27:48.1,3.27939
27:48.1,3.31795
27:48.1,3.28807
27:48.1,3.31313
27:48.1,3.29899
27:48.1,3.31313
27:48.1,3.29385
27:48.1,3.31377
27:48.1,3.3022
27:48.1,3.31409
27:48.1,3.31056
27:48.1,3.31217
27:48.1,3.31152
27:48.1,3.31056
27:48.1,3.31152
27:48.1,3.31249
27:48.1,3.31345
27:48.1,3.31217
27:48.1,3.31281
27:48.1,3.31249
27:48.1,3.31184
27:48.1,3.31088
27:48.1,3.3112
27:48.1,3.31217
27:48.1,3.31313
27:48.1,3.31345
27:48.1,3.31377
27:48.1,3.31281
27:48.1,3.31152
27:48.1,3.3112
27:48.1,3.31088
27:48.1,3.31184
27:48.1,3.31313
27:48.1,3.31345
27:48.1,3.31281
27:48.1,3.31249
27:48.1,3.31184
27:48.1,3.31152
27:48.1,3.31088
27:48.1,3.31024
27:48.1,3.31217
27:48.1,3.31249
27:48.1,3.31313
27:48.1,3.31217
27:48.1,3.31313
27:48.1,3.31184
27:48.1,3.3112
27:48.1,3.31024
27:48.1,3.31249
27:48.1,3.31249
27:48.1,3.31313
27:48.1,3.31249
27:48.1,3.31249
27:48.1,3.31217
27:48.1,3.3112
27:48.1,3.31024
27:48.1,3.31184
27:48.1,3.31281
27:48.1,3.31345
27:48.1,3.31281
27:48.1,3.31281
27:48.1,3.31281
27:48.1,3.31217
27:48.1,3.30992
27:48.1,3.3112
27:48.1,3.31249
27:48.1,3.31281
27:48.1,3.31281
27:48.1,3.31281
27:48.1,3.31313
27:48.1,3.31152
27:48.1,3.31056
27:48.1,3.3112
27:48.1,3.31217
27:48.1,3.31313
27:48.1,3.31281
27:48.1,3.31345
27:48.1,3.31281
27:48.1,3.31184
27:48.1,3.3112
27:48.1,3.31056
27:48.1,3.31152
27:48.1,3.31281
27:48.1,3.31313
27:48.1,3.31377
27:48.1,3.31249
27:48.1,3.31249
27:48.1,3.31184
27:48.1,3.31152
27:48.1,3.31088
27:48.1,3.31184
27:48.1,3.31281
27:48.1,3.31313
27:48.1,3.31313
27:48.1,3.31281
27:48.1,3.31184
27:48.1,3.31184
27:48.1,3.31056
27:48.1,3.3112
27:48.1,3.31184
27:48.1,3.31281
27:48.1,3.31281
27:48.1,3.31345
27:48.1,3.31249
27:48.1,3.31249
27:48.1,3.31056
27:48.1,3.31056
27:48.1,3.31217
27:48.1,3.31313
27:48.1,3.31313
27:48.1,3.31281
27:48.1,3.31281
27:48.1,3.31249
27:48.1,3.3112
27:48.1,3.31088
27:48.1,3.3112
27:48.1,3.31281
27:48.1,3.31281
27:48.1,3.31313
27:48.1,3.31313
27:48.1,3.31313
27:48.1,3.31217
27:48.1,3.31217
27:48.1,3.31024
27:48.1,3.31217
27:48.1,3.31249
27:48.1,3.31345
27:48.1,3.31313
27:48.1,3.31313
27:48.1,3.31217
27:48.1,3.31152
27:48.1,3.31024
27:48.1,3.3112
27:48.1,3.31217
27:48.1,3.31313
27:48.1,3.31281
27:48.1,3.31313
27:48.1,3.31249
27:48.1,3.31184
27:48.1,3.31152
27:48.1,3.3112
27:48.1,3.3112
27:48.1,3.31345
27:48.1,3.31249
27:48.1,3.31409
27:48.1,3.31249
27:48.1,3.31249
27:48.1,3.31152
27:48.1,3.31056
27:48.1,3.31088
27:48.1,3.31249
27:48.1,3.31313
27:48.1,3.31313
27:48.1,3.31281
27:48.1,3.31249
27:48.1,3.3112
27:48.1,3.31088
27:48.1,3.31056
27:48.1,3.31217
27:48.1,3.31281
27:48.1,3.31281
27:48.1,3.31281
27:48.1,3.31281
27:48.1,3.31249
27:48.1,3.31152
27:48.1,3.31024
27:48.1,3.3112
27:48.1,3.31249
27:48.1,3.31345
27:48.1,3.31313
27:48.1,3.31249
27:48.1,3.31217
27:48.1,3.31281
27:48.1,3.31088
27:48.1,3.31088
27:48.1,3.31152
27:48.1,3.31345
27:48.1,3.31313
27:48.1,3.31377
27:48.1,3.31249
27:48.1,3.31184
27:48.2,3.31056
27:48.2,3.31056
27:48.2,3.3112
27:48.2,3.31249
27:48.2,3.31313
27:48.2,3.31345
27:48.2,3.31313
27:48.2,3.31217
27:48.2,3.31152
27:48.2,3.31088
27:48.2,3.31024
27:48.2,3.31217
27:48.2,3.31249
27:48.2,3.31345
27:48.2,3.31345
27:48.2,3.31313
27:48.2,3.31184
27:48.2,3.3112
27:48.2,3.31024
27:48.2,3.31249
27:48.2,3.31249
27:48.2,3.31345
27:48.2,3.31281
27:48.2,3.31281
27:48.2,3.31249
27:48.2,3.31249
27:48.2,3.31088
27:48.2,3.31056
27:48.2,3.3112
27:48.2,3.31345
27:48.2,3.31345
27:48.2,3.31345
27:48.2,3.31249
27:48.2,3.31249
27:48.2,3.3112
27:48.2,3.31024
27:48.2,3.3112
27:48.2,3.31313
27:48.2,3.31313
27:48.2,3.31377
27:48.2,3.31249
27:48.2,3.31217
27:48.2,3.3112
27:48.2,3.31056
27:48.2,3.31152
27:48.2,3.31313
27:48.2,3.31313
27:48.2,3.31313
27:48.2,3.31249
27:48.2,3.31217
27:48.2,3.31217
27:48.2,3.31056
27:48.2,3.31024
27:48.2,3.31281
27:48.2,3.31313
27:48.2,3.31345
27:48.2,3.31281
27:48.2,3.31281
27:48.2,3.31152
27:48.2,3.31184
27:48.2,3.31024
27:48.2,3.31184
27:48.2,3.31281
27:48.2,3.31313
27:48.2,3.31313
27:48.2,3.31281
27:48.2,3.31152
27:48.2,3.3112
27:48.2,3.31056
27:48.2,3.31217
27:48.2,3.31281
27:48.2,3.31377
27:48.2,3.31313
27:48.2,3.31345
27:48.2,3.31249
27:48.2,3.31152
27:48.2,3.31088
27:48.2,3.31088
27:48.2,3.31249
27:48.2,3.31313
27:48.2,3.31313
27:48.2,3.31377
27:48.2,3.31217
27:48.2,3.31184
27:48.2,3.31056
27:48.2,3.31056
27:48.2,3.31217
27:48.2,3.31377
27:48.2,3.31281
27:48.2,3.31313
27:48.2,3.31281
27:48.2,3.31249
27:48.2,3.31088
27:48.2,3.3112
27:48.2,3.31184
27:48.2,3.31281
27:48.2,3.31281
27:48.2,3.31345
27:48.2,3.31217
27:48.2,3.31217
27:48.2,3.3112
27:48.2,3.31088
27:48.2,3.31152
27:48.2,3.31281
27:48.2,3.31313
27:48.2,3.31313
27:48.2,3.31281
27:48.2,3.31217
27:48.2,3.31217
27:48.2,3.31152
27:48.2,3.31088
27:48.2,3.31281
27:48.2,3.31345
27:48.2,3.31377
27:48.2,3.31377
27:48.2,3.31313
27:48.2,3.31184
27:48.2,3.31152
27:48.2,3.31088
27:48.2,3.31217
27:48.2,3.31217
27:48.2,3.31377
27:48.2,3.31249
27:48.2,3.31313
27:48.2,3.31184
27:48.2,3.31249
27:48.2,3.31024
27:48.2,3.31152
27:48.2,3.31217
27:48.2,3.31345
27:48.2,3.31281
27:48.2,3.31313
27:48.2,3.31281
27:48.2,3.31281
27:48.2,3.31152
27:48.2,3.31152
27:48.2,3.3112
27:48.2,3.31313
27:48.2,3.31281
27:48.2,3.31345
27:48.2,3.31249
27:48.2,3.31281
27:48.2,3.31184
27:48.2,3.31152
27:48.2,3.31088
27:48.2,3.31217
27:48.2,3.31217
27:48.2,3.31313
27:48.2,3.31281
27:48.2,3.31281
27:48.2,3.31152
27:48.2,3.31088
27:48.2,3.31088
27:48.2,3.31217
27:48.2,3.31217
27:48.2,3.31281
27:48.2,3.31249
27:48.2,3.31313
27:48.2,3.3112
27:48.2,3.31152
27:48.2,3.31056
27:48.2,3.31184
27:48.2,3.31249
27:48.2,3.31377
27:48.2,3.31313
27:48.2,3.31249
27:48.2,3.31249
27:48.2,3.31217
27:48.2,3.3112
27:48.2,3.31088
27:48.2,3.31184
27:48.2,3.31313
27:48.2,3.31281
27:48.2,3.31345
27:48.2,3.31249
27:48.2,3.31184
27:48.2,3.3112
27:48.2,3.3112
27:48.2,3.31056
27:48.2,3.31281
27:48.2,3.31281
27:48.2,3.31313
27:48.2,3.31281
27:48.2,3.31249
27:48.2,3.31184
27:48.2,3.31184
27:48.2,3.31056
27:48.2,3.31249
27:48.2,3.31281
27:48.2,3.31313
27:48.2,3.31281
27:48.2,3.31313
27:48.2,3.31184
27:48.2,3.3112
27:48.2,3.31024
27:48.2,3.31184
27:48.2,3.31249
27:48.2,3.31377
27:48.2,3.31281
27:48.2,3.31345
27:48.2,3.31152
27:48.2,3.31184
27:48.2,3.31056
27:48.2,3.31217
27:48.2,3.31184
27:48.2,3.31313
27:48.2,3.31281
27:48.2,3.31249
27:48.2,3.31184
27:48.2,3.31152
27:48.2,3.31024
27:48.2,3.31152
27:48.2,3.31249
27:48.2,3.31377
27:48.2,3.31281
27:48.2,3.31377
27:48.2,3.31217
27:48.2,3.31217
27:48.2,3.3112
27:48.2,3.3112
27:48.2,3.3112
27:48.2,3.31377
27:48.2,3.31313
27:48.2,3.31313
27:48.2,3.31217
27:48.2,3.31249
27:48.2,3.31056
27:48.2,3.31152
27:48.2,3.31184
27:48.2,3.31281
27:48.2,3.31313
27:48.2,3.31281
27:48.2,3.31217
27:48.2,3.31217
27:48.2,3.31184
27:48.2,3.31088
27:48.2,3.31088
27:48.2,3.31249
27:48.2,3.31313
27:48.2,3.31345
27:48.2,3.31217
27:48.2,3.31249
27:48.2,3.31184
27:48.2,3.31088
27:48.2,3.31056
27:48.2,3.31249
27:48.2,3.31217
27:48.2,3.31345
27:48.2,3.31281
27:48.2,3.31313
27:48.2,3.31184
27:48.2,3.31184
27:48.2,3.31088
27:48.2,3.3112
27:48.2,3.31249
27:48.2,3.31281
27:48.2,3.31249
27:48.2,3.31249
27:48.2,3.31217
27:48.2,3.31152
27:48.2,3.31056
27:48.2,3.3112
27:48.2,3.31184
27:48.2,3.31281
27:48.2,3.31313
27:48.2,3.31249
27:48.2,3.31217
27:48.2,3.31152
27:48.2,3.3112
27:48.2,3.31056
27:48.2,3.31152
27:48.2,3.31313
27:48.2,3.31281
27:48.2,3.31313
27:48.2,3.31281
27:48.2,3.31217
27:48.2,3.31152
27:48.2,3.31056
27:48.2,3.3112
27:48.2,3.31313
27:48.2,3.31281
27:48.2,3.31409
27:48.2,3.31249
27:48.2,3.31281
27:48.2,3.3112
27:48.2,3.3112
27:48.2,3.31056
27:48.2,3.31184
27:48.2,3.31281
27:48.2,3.31313
27:48.2,3.31281
27:48.2,3.31281
27:48.2,3.31184
27:48.2,3.31152
27:48.2,3.31056
27:48.2,3.31184
27:48.2,3.31281
27:48.2,3.31377
27:48.2,3.31313
27:48.2,3.31249
27:48.2,3.31152
27:48.2,3.3112
27:48.2,3.3112
27:48.2,3.31184
27:48.2,3.31184
27:48.2,3.31281
27:48.2,3.31281
27:48.2,3.31281
27:48.2,3.31184
27:48.2,3.3112
27:48.2,3.31024
27:48.2,3.31088
27:48.2,3.31184
27:48.2,3.31313
27:48.2,3.31249
27:48.2,3.31377
27:48.2,3.31249
27:48.2,3.31249
27:48.2,3.31088
27:48.2,3.3112
27:48.2,3.31184
27:48.2,3.31345
27:48.2,3.31281
27:48.2,3.31313
27:48.2,3.31281
27:48.2,3.31281
27:48.2,3.3112
27:48.2,3.31056
27:48.2,3.3112
27:48.2,3.31313
27:48.2,3.31249
27:48.2,3.31345
27:48.2,3.31345
27:48.2,3.31249
27:48.2,3.31184
27:48.2,3.31184
27:48.2,3.31088
27:48.2,3.31184
27:48.2,3.31249
27:48.2,3.31313
27:48.2,3.31345
27:48.2,3.31249
27:48.2,3.31184
27:48.2,3.31152
27:48.2,3.31024
27:48.2,3.31152
27:48.2,3.31184
27:48.2,3.31313
27:48.2,3.31313
27:48.2,3.31313
27:48.2,3.31152
27:48.2,3.31281
27:48.2,3.31088
27:48.2,3.31056
27:48.2,3.31152
27:48.2,3.31313
27:48.2,3.31249
27:48.2,3.31281
27:48.2,3.31249
27:48.2,3.31217
27:48.2,3.3112
27:48.2,3.31056
27:48.2,3.31056
27:48.2,3.31313
27:48.2,3.31217
27:48.2,3.31313
27:48.2,3.31313
27:48.2,3.31281
27:48.2,3.31088
27:48.2,3.3112
27:48.2,3.31088
27:48.2,3.31249
27:48.2,3.31281
27:48.2,3.31345
27:48.2,3.31249
27:48.2,3.31249
27:48.2,3.31217
27:48.2,3.31152
27:48.2,3.31024
27:48.2,3.31217
27:48.2,3.31281
27:48.2,3.31345
27:48.2,3.31184
27:48.2,3.31281
27:48.2,3.31217
27:48.2,3.31184
27:48.2,3.31152
27:48.2,3.31088
27:48.2,3.31152
27:48.2,3.31345
27:48.2,3.31249
27:48.2,3.31345
27:48.2,3.31217
27:48.2,3.31184
27:48.2,3.3112
27:48.2,3.3112
27:48.2,3.31184
27:48.2,3.31313
27:48.2,3.31217
27:48.2,3.31313
27:48.2,3.31184
27:48.2,3.31249
27:48.2,3.3112
27:48.2,3.3112
27:48.2,3.31056
27:48.2,3.31281
27:48.2,3.31249
27:48.2,3.31313
27:48.2,3.31249
27:48.2,3.31249
27:48.2,3.3112
27:48.2,3.31152
27:48.2,3.30992
27:48.2,3.31184
27:48.2,3.31184
27:48.2,3.31281
27:48.2,3.31313
27:48.2,3.31249
27:48.2,3.31152
27:48.2,3.31056
27:48.2,3.31152
27:48.2,3.31152
27:48.2,3.31217
27:48.2,3.31345
27:48.2,3.31345
27:48.2,3.31313
27:48.2,3.31184
27:48.2,3.3112
27:48.2,3.31056
27:48.2,3.31152
27:48.2,3.31152
27:48.2,3.31281
27:48.2,3.31249
27:48.2,3.31281
27:48.2,3.31217
27:48.2,3.31184
27:48.2,3.31088
27:48.2,3.31088
27:48.2,3.3112
27:48.2,3.31313
27:48.2,3.31377
27:48.2,3.31281
27:48.2,3.31249
27:48.2,3.31249
27:48.2,3.31152
27:48.2,3.31088
27:48.2,3.31056
27:48.2,3.31345
27:48.2,3.31313
27:48.2,3.31345
27:48.2,3.31281
27:48.2,3.31152
27:48.2,3.3112
27:48.2,3.31088
27:48.2,3.30992
27:48.2,3.31249
27:48.2,3.31217
27:48.2,3.31249
27:48.2,3.31217
27:48.2,3.31249
27:48.2,3.31184
27:48.2,3.3112
27:48.2,3.31024
27:48.2,3.31184
27:48.2,3.31249
27:48.2,3.31345
27:48.2,3.31249
27:48.2,3.31281
27:48.2,3.31184
27:48.2,3.3112
27:48.2,3.31024
27:48.2,3.31152
27:48.2,3.31281
27:48.2,3.31377
27:48.2,3.31249
27:48.2,3.31281
27:48.2,3.31217
27:48.2,3.3112
27:48.2,3.31056
27:48.2,3.31184
27:48.2,3.31184
27:48.2,3.31345
27:48.2,3.31313
27:48.2,3.31281
27:48.2,3.31217
27:48.2,3.31184
27:48.2,3.3112
27:48.2,3.31088
27:48.2,3.31088
27:48.2,3.31313
27:48.2,3.31345
27:48.2,3.31313
27:48.2,3.31249
27:48.2,3.31217
27:48.2,3.3112
27:48.2,3.31088
27:48.2,3.31088
27:48.2,3.31313
27:48.2,3.31409
27:48.2,3.31313
27:48.2,3.31281
27:48.2,3.31249
27:48.2,3.31152
27:48.2,3.3112
27:48.2,3.31152
27:48.2,3.31345
27:48.2,3.31281
27:48.2,3.31281
27:48.2,3.31184
27:48.2,3.31249
27:48.2,3.31152
27:48.2,3.3112
27:48.2,3.31088
27:48.2,3.31217
27:48.2,3.31313
27:48.2,3.31345
27:48.2,3.31313
27:48.2,3.31345
27:48.2,3.31184
27:48.2,3.31088
27:48.2,3.31024
27:48.2,3.31217
27:48.2,3.31281
27:48.2,3.31377
27:48.2,3.31313
27:48.2,3.31217
27:48.2,3.31217
27:48.2,3.3112
27:48.2,3.31056
27:48.2,3.31217
27:48.2,3.31281
27:48.2,3.31281
27:48.2,3.31345
27:48.2,3.31249
27:48.2,3.31184
27:48.2,3.3112
27:48.2,3.30992
27:48.2,3.3112
27:48.2,3.31313
27:48.2,3.31281
27:48.2,3.31313
27:48.2,3.31345
27:48.2,3.31249
27:48.2,3.31152
27:48.2,3.31152
27:48.2,3.3112
27:48.2,3.31313
27:48.2,3.31313
27:48.2,3.31313
27:48.2,3.31281
27:48.2,3.31217
27:48.2,3.31152
27:48.2,3.31024
27:48.2,3.31152
27:48.2,3.31217
27:48.2,3.31345
27:48.2,3.31345
27:48.2,3.31313
27:48.2,3.31313
27:48.2,3.31152
27:48.2,3.31088
27:48.2,3.3112
27:48.2,3.31217
27:48.2,3.31377
27:48.2,3.31281
27:48.2,3.31345
27:48.2,3.31249
27:48.2,3.31249
27:48.2,3.31056
27:48.2,3.31088
27:48.2,3.31152
27:48.2,3.31313
27:48.2,3.31313
27:48.2,3.31281
27:48.2,3.31281
27:48.2,3.31152
27:48.2,3.31152
27:48.2,3.3112
27:48.2,3.3112
27:48.2,3.31281
27:48.2,3.31217
27:48.2,3.31313
27:48.2,3.31281
27:48.2,3.31184
27:48.2,3.31184
27:48.2,3.30992
27:48.2,3.31152
27:48.2,3.31184
27:48.2,3.31313
27:48.2,3.31249
27:48.2,3.31313
27:48.2,3.31249
27:48.2,3.31152
27:48.2,3.31056
27:48.2,3.31152
27:48.2,3.31249
27:48.2,3.31377
27:48.2,3.31249
27:48.2,3.31249
27:48.2,3.31217
27:48.2,3.31184
27:48.2,3.31088
27:48.2,3.31056
27:48.2,3.31249
27:48.2,3.31377
27:48.2,3.31281
27:48.2,3.31345
27:48.2,3.31281
27:48.2,3.31249
27:48.2,3.3112
27:48.2,3.31056
27:48.2,3.31184
27:48.2,3.31217
27:48.2,3.31281
27:48.2,3.31281
27:48.2,3.31313
27:48.2,3.31249
27:48.2,3.31184
27:48.2,3.31024
27:48.2,3.3112
27:48.2,3.31184
27:48.2,3.31281
27:48.2,3.31281
27:48.2,3.31313
27:48.2,3.31217
27:48.2,3.31184
27:48.2,3.30992
27:48.2,3.31056
27:48.2,3.31088
27:48.2,3.31281
27:48.2,3.31249
27:48.2,3.31345
27:48.2,3.31217
27:48.2,3.3112
27:48.2,3.31056
27:48.2,3.30992
27:48.2,3.31056
27:48.2,3.31281
27:48.2,3.31184
27:48.2,3.31088
27:48.2,3.31088
27:48.2,3.3112
27:48.2,3.31024
27:48.2,3.30799
27:48.2,3.3096
27:48.2,3.31281
27:48.2,3.31184
27:48.2,3.3096
27:48.2,3.31056
27:48.2,3.30992
27:48.2,3.30895
27:48.2,3.3096
27:48.2,3.30735
27:48.2,3.30799
27:48.2,3.30895
27:48.2,3.30863
27:48.2,3.30799
27:48.2,3.30767
27:48.2,3.30767
27:48.2,3.30895
27:48.2,3.30606
27:48.2,3.30253
27:48.2,3.30606
27:48.2,3.3051
27:48.2,3.3051
27:48.2,3.3051
27:48.2,3.30381
27:48.2,3.29899
27:48.2,3.29899
27:48.2,3.29899
27:48.2,3.3006
27:48.2,3.30381
27:48.2,3.30092
27:48.2,3.3006
27:48.2,3.29803
27:48.2,3.29449
27:48.2,3.2961
27:48.2,3.31217
27:48.2,3.30542
27:48.2,3.29289
27:48.2,3.29481
27:48.2,3.29674
27:48.2,3.29353
27:48.2,3.29642
27:48.2,3.28999
27:48.2,3.28967
27:48.2,3.28871
27:48.2,3.3006
27:48.2,3.30285
27:48.2,3.29867
27:48.2,3.3022
27:48.2,3.29449
27:48.2,3.29899
27:48.2,3.30895
27:48.2,3.29867
27:48.2,3.30863
27:48.2,3.29996
27:48.2,3.30285
27:48.2,3.27843
27:48.2,3.30831
27:48.2,3.29706
27:48.2,3.28035
27:48.2,3.30028
27:48.2,3.30799
27:48.2,3.28068
27:48.2,3.31442
27:48.2,3.30188
27:48.2,3.31538
27:48.2,3.29899
27:48.2,3.30831
27:48.2,3.30767
27:48.2,3.31377
27:48.2,3.31024
27:48.2,3.31345
27:48.2,3.31313
27:48.2,3.31152
27:48.2,3.31217
27:48.2,3.30992
27:48.2,3.31217
27:48.2,3.31313
27:48.2,3.31249
27:48.2,3.31313
27:48.2,3.31249
27:48.2,3.31152
27:48.2,3.31088
27:48.2,3.31056
27:48.2,3.31281
27:48.2,3.31249
27:48.2,3.31313
27:48.2,3.31281
27:48.2,3.31249
27:48.2,3.31184
27:48.2,3.31152
27:48.2,3.31056
27:48.2,3.31184
27:48.2,3.31281
27:48.2,3.31345
27:48.2,3.31313
27:48.2,3.31249
27:48.2,3.31152
27:48.2,3.3112
27:48.2,3.3112
27:48.2,3.31184
27:48.2,3.31313
27:48.2,3.31313
27:48.2,3.31313
27:48.2,3.31313
27:48.2,3.31217
27:48.2,3.31184
27:48.2,3.31024
27:48.2,3.31217
27:48.2,3.31217
27:48.2,3.31313
27:48.2,3.31345
27:48.2,3.31313
27:48.2,3.31249
27:48.2,3.31152
27:48.2,3.3112
27:48.2,3.31088
27:48.2,3.31217
27:48.2,3.31345
27:48.2,3.31281
27:48.2,3.31313
27:48.2,3.31281
27:48.2,3.31217
27:48.2,3.31152
27:48.2,3.31056
27:48.2,3.31184
27:48.2,3.31377
27:48.2,3.31345
27:48.2,3.31313
27:48.2,3.31249
27:48.2,3.31152
27:48.2,3.31088
