时间 - B,Voltage [V] - B
27:47.9,3.31313
27:47.9,3.31313
27:47.9,3.31313
27:47.9,3.31249
27:47.9,3.31152
27:47.9,3.31184
27:47.9,3.31088
27:47.9,3.31184
27:47.9,3.31313
27:47.9,3.31281
27:47.9,3.31249
27:47.9,3.31281
27:47.9,3.31217
27:47.9,3.31056
27:47.9,3.31056
27:47.9,3.31249
27:47.9,3.31345
27:47.9,3.31313
27:47.9,3.31249
27:47.9,3.31217
27:47.9,3.31281
27:47.9,3.3112
27:47.9,3.3112
27:47.9,3.31152
27:47.9,3.31313
27:47.9,3.31345
27:47.9,3.31313
27:47.9,3.31281
27:47.9,3.31217
27:47.9,3.31088
27:47.9,3.31152
27:47.9,3.31249
27:47.9,3.31313
27:47.9,3.31249
27:47.9,3.31281
27:47.9,3.31184
27:47.9,3.31217
27:47.9,3.31056
27:47.9,3.31056
27:47.9,3.31217
27:47.9,3.31313
27:47.9,3.31313
27:47.9,3.31281
27:47.9,3.31184
27:47.9,3.31184
27:47.9,3.31088
27:47.9,3.3112
27:47.9,3.31184
27:47.9,3.31249
27:47.9,3.31313
27:47.9,3.31313
27:47.9,3.31184
27:47.9,3.31056
27:47.9,3.31056
27:47.9,3.31184
27:47.9,3.31217
27:47.9,3.31409
27:47.9,3.31313
27:47.9,3.31313
27:47.9,3.31184
27:47.9,3.31152
27:47.9,3.31056
27:47.9,3.31152
27:47.9,3.31217
27:47.9,3.31345
27:47.9,3.31313
27:47.9,3.31313
27:47.9,3.31152
27:47.9,3.3112
27:47.9,3.31056
27:47.9,3.31152
27:47.9,3.31249
27:47.9,3.31345
27:47.9,3.31281
27:47.9,3.31313
27:47.9,3.31184
27:47.9,3.31184
27:47.9,3.31088
27:47.9,3.3112
27:47.9,3.31217
27:47.9,3.31313
27:47.9,3.31249
27:47.9,3.31313
27:47.9,3.31184
27:47.9,3.31249
27:47.9,3.3112
27:47.9,3.3112
27:47.9,3.31217
27:47.9,3.31313
27:47.9,3.31345
27:47.9,3.31345
27:47.9,3.31152
27:47.9,3.31184
27:47.9,3.31088
27:47.9,3.31056
27:47.9,3.31249
27:47.9,3.31313
27:47.9,3.31281
27:47.9,3.31313
27:47.9,3.31184
27:47.9,3.31184
27:47.9,3.31056
27:47.9,3.31152
27:47.9,3.31249
27:47.9,3.31377
27:47.9,3.31313
27:47.9,3.31249
27:47.9,3.31249
27:47.9,3.31184
27:47.9,3.31088
27:47.9,3.3112
27:47.9,3.31217
27:47.9,3.31281
27:47.9,3.31313
27:47.9,3.31313
27:47.9,3.31217
27:47.9,3.31152
27:47.9,3.3112
27:47.9,3.3112
27:47.9,3.31249
27:47.9,3.31281
27:47.9,3.31281
27:47.9,3.31345
27:47.9,3.31217
27:47.9,3.3112
27:47.9,3.31024
27:47.9,3.31152
27:47.9,3.31217
27:47.9,3.31313
27:47.9,3.31281
27:47.9,3.31345
27:47.9,3.31249
27:47.9,3.31249
27:47.9,3.31056
27:47.9,3.31056
27:47.9,3.3112
27:47.9,3.31345
27:47.9,3.31313
27:47.9,3.31409
27:47.9,3.31249
27:47.9,3.31217
27:47.9,3.31184
27:47.9,3.31056
27:47.9,3.31152
27:47.9,3.31313
27:47.9,3.31217
27:47.9,3.31313
27:47.9,3.31313
27:47.9,3.31217
27:47.9,3.3112
27:47.9,3.31088
27:47.9,3.31024
27:47.9,3.31281
27:47.9,3.31345
27:47.9,3.31313
27:47.9,3.31249
27:47.9,3.31249
27:47.9,3.31152
27:47.9,3.31056
27:47.9,3.3112
27:47.9,3.31249
27:47.9,3.31313
27:47.9,3.31313
27:47.9,3.31345
27:47.9,3.31249
27:47.9,3.31088
27:47.9,3.3112
27:47.9,3.31152
27:47.9,3.31184
27:47.9,3.31249
27:47.9,0.142812
27:47.9,0.144418
27:47.9,0.14249
27:47.9,0.143454
27:47.9,0.141205
27:47.9,0.14249
27:47.9,0.141526
27:47.9,0.14474
27:47.9,0.142812
27:47.9,0.144097
27:47.9,0.142169
27:47.9,0.143133
27:47.9,0.140562
27:47.9,0.14249
27:47.9,0.142169
27:47.9,0.143776
27:47.9,0.143133
27:47.9,0.143454
27:47.9,0.142169
27:47.9,0.144097
27:47.9,0.141526
27:47.9,0.142812
27:47.9,0.141848
27:47.9,0.143133
27:47.9,0.143133
27:47.9,0.144097
27:47.9,0.142169
27:47.9,0.143776
27:47.9,0.141848
27:47.9,0.142169
27:47.9,0.141526
27:47.9,0.143776
27:47.9,0.142812
27:47.9,0.144418
27:47.9,0.143133
27:47.9,0.143133
27:47.9,0.142169
27:47.9,0.143133
27:47.9,0.141205
27:47.9,0.144418
27:47.9,0.142812
27:47.9,0.144097
27:47.9,0.143133
27:47.9,0.143776
27:47.9,0.142169
27:47.9,0.14249
27:47.9,0.141526
27:47.9,0.144097
27:47.9,0.142812
27:47.9,0.144097
27:47.9,0.14249
27:47.9,0.144097
27:47.9,0.141848
27:47.9,0.14249
27:47.9,0.140562
27:47.9,0.143776
27:47.9,0.14249
27:47.9,0.143776
27:47.9,0.14249
27:47.9,0.143454
27:47.9,0.141526
27:47.9,0.14249
27:47.9,0.140884
27:47.9,0.143776
27:47.9,0.142812
27:47.9,0.143776
27:47.9,0.142812
27:47.9,0.144097
27:47.9,0.141848
27:47.9,0.142812
27:47.9,0.141526
27:47.9,0.143776
27:47.9,0.142169
27:47.9,0.143776
27:47.9,0.142812
27:47.9,0.143776
27:47.9,0.142169
27:47.9,0.142169
27:47.9,0.140562
27:47.9,0.143454
27:47.9,0.142812
27:47.9,0.144418
27:47.9,0.142812
27:47.9,0.144097
27:47.9,0.142169
27:47.9,0.142812
27:47.9,0.141526
27:47.9,0.14249
27:47.9,0.143133
27:47.9,0.14474
27:47.9,0.142812
27:47.9,0.144097
27:47.9,0.142812
27:47.9,0.14249
27:47.9,0.141205
27:47.9,0.143776
27:47.9,0.143133
27:47.9,0.143776
27:47.9,0.14249
27:47.9,0.143776
27:47.9,0.14249
27:47.9,0.143133
27:47.9,0.140884
27:47.9,0.142812
27:47.9,0.142812
27:47.9,0.14474
27:47.9,0.143454
27:47.9,0.143776
27:47.9,0.142169
27:47.9,0.143454
27:47.9,0.141205
27:47.9,0.14249
27:47.9,0.142812
27:47.9,0.144097
27:47.9,0.143454
27:47.9,0.144418
27:47.9,0.142169
27:47.9,0.14249
27:47.9,0.140884
27:47.9,0.142812
27:47.9,0.143133
27:47.9,0.143454
27:47.9,0.144097
27:47.9,0.144097
27:47.9,0.14249
27:47.9,0.143133
27:47.9,0.140241
27:47.9,0.142169
27:47.9,0.143454
27:47.9,0.144418
27:47.9,0.143133
27:47.9,0.143454
27:47.9,0.14249
27:47.9,0.14249
27:47.9,0.141848
27:47.9,0.14249
27:47.9,0.14249
27:47.9,0.14474
27:47.9,0.143133
27:47.9,0.143454
27:47.9,0.142812
27:47.9,0.14249
27:47.9,0.141526
27:47.9,0.143133
27:47.9,0.14249
27:47.9,0.143454
27:47.9,0.14249
27:47.9,0.144418
27:47.9,0.14249
27:47.9,0.143133
27:47.9,0.140562
27:47.9,0.142812
27:47.9,0.142812
27:47.9,0.144097
27:47.9,0.143454
27:47.9,0.143776
27:47.9,0.142169
27:47.9,0.143133
27:47.9,0.140884
27:47.9,0.143454
27:47.9,0.143776
27:47.9,0.14474
27:47.9,0.14249
27:47.9,0.143776
27:47.9,0.14249
27:47.9,0.14249
27:47.9,0.140562
27:47.9,0.143454
27:47.9,0.14249
27:47.9,0.143776
27:47.9,0.142812
27:47.9,0.144097
27:47.9,0.141848
27:47.9,0.143133
27:47.9,0.141526
27:47.9,0.14249
27:47.9,0.143133
27:47.9,0.144097
27:47.9,0.14249
27:47.9,0.144418
27:47.9,0.141848
27:47.9,0.14249
27:47.9,0.140884
27:47.9,0.143454
27:47.9,0.143133
27:47.9,0.144418
27:47.9,0.142812
27:47.9,0.144418
27:47.9,0.143133
27:47.9,0.143454
27:47.9,0.140241
27:47.9,0.143133
27:47.9,0.141848
27:47.9,0.14474
27:47.9,0.142812
27:47.9,0.143776
27:47.9,0.141526
27:47.9,0.143133
27:47.9,0.140884
27:47.9,0.14249
27:47.9,0.142169
27:47.9,0.144097
27:47.9,0.14249
27:47.9,0.144097
27:47.9,0.142812
27:47.9,0.143454
27:47.9,0.140884
27:47.9,0.141848
27:47.9,0.142169
27:47.9,0.144097
27:47.9,0.143133
27:47.9,0.144097
27:47.9,0.14249
27:47.9,0.144418
27:47.9,0.141205
27:47.9,0.141526
27:47.9,0.141848
27:47.9,0.144418
27:47.9,0.14249
27:47.9,0.144097
27:47.9,0.142169
27:47.9,0.143776
27:47.9,0.141526
27:47.9,0.141848
27:47.9,0.141526
27:47.9,0.143776
27:47.9,0.142169
27:47.9,0.144097
27:47.9,0.143133
27:47.9,0.143133
27:47.9,0.141526
27:47.9,0.142812
27:47.9,0.141526
27:47.9,0.144097
27:47.9,0.142812
27:47.9,0.144418
27:47.9,0.142812
27:47.9,0.143454
27:47.9,0.141526
27:47.9,0.142169
27:47.9,0.141848
27:47.9,0.144418
27:47.9,0.142812
27:47.9,0.143776
27:47.9,0.143454
27:47.9,0.143776
27:47.9,0.141526
27:47.9,0.14249
27:47.9,0.141205
27:47.9,0.143454
27:47.9,0.143454
27:47.9,0.144097
27:47.9,0.14249
27:47.9,0.144097
27:47.9,0.142169
27:47.9,0.14249
27:47.9,0.141205
27:47.9,0.143776
27:47.9,0.143133
27:47.9,0.143776
27:47.9,0.143133
27:47.9,0.144097
27:47.9,0.142169
27:47.9,0.141848
27:47.9,0.140884
27:47.9,0.143454
27:47.9,0.143454
27:47.9,0.143776
27:47.9,0.142812
27:47.9,0.143776
27:47.9,0.14249
27:47.9,0.141848
27:47.9,0.140562
27:47.9,0.143454
27:47.9,0.14249
27:47.9,0.144097
27:47.9,0.142812
27:47.9,0.144097
27:47.9,0.142812
27:47.9,0.142812
27:47.9,0.140884
27:47.9,0.143133
27:47.9,0.143133
27:47.9,0.143776
27:47.9,0.143133
27:47.9,0.144097
27:47.9,0.142812
27:47.9,0.142812
27:47.9,0.140241
27:47.9,0.14249
27:47.9,0.142812
27:47.9,0.144418
27:47.9,0.141848
27:47.9,0.143776
27:47.9,0.143133
27:47.9,0.142812
27:47.9,0.140884
27:47.9,0.14249
27:47.9,0.143133
27:47.9,0.144097
27:47.9,0.143454
27:47.9,0.144418
27:47.9,0.142812
27:47.9,0.14249
27:47.9,0.141205
27:47.9,0.141848
27:47.9,0.143454
27:47.9,0.143776
27:47.9,0.14249
27:47.9,0.143776
27:47.9,0.143133
27:47.9,0.143133
27:47.9,0.141526
27:47.9,0.141848
27:47.9,0.142812
27:47.9,0.144097
27:47.9,0.143133
27:47.9,0.144097
27:47.9,0.142812
27:47.9,0.143776
27:47.9,0.141205
27:47.9,0.14249
27:47.9,0.142169
27:47.9,0.144097
27:47.9,0.143776
27:47.9,0.144418
27:47.9,0.14249
27:47.9,0.14249
27:47.9,0.140562
27:47.9,0.142812
27:47.9,0.142812
27:47.9,0.144097
27:47.9,0.143133
27:47.9,0.144097
27:47.9,0.14249
27:47.9,0.143454
27:47.9,0.141205
27:47.9,0.141848
27:47.9,0.14249
27:47.9,0.14474
27:47.9,0.143454
27:47.9,0.143454
27:47.9,0.142812
27:47.9,0.143454
27:47.9,0.141205
27:47.9,0.142812
27:47.9,0.141848
27:47.9,0.14474
27:47.9,0.142812
27:47.9,0.144418
27:47.9,0.142812
27:47.9,0.143133
27:47.9,0.141526
27:47.9,0.141848
27:47.9,0.141848
27:47.9,0.143776
27:47.9,0.142812
27:47.9,0.144097
27:47.9,0.14249
27:47.9,0.144097
27:47.9,0.141848
27:47.9,0.142169
27:47.9,0.141526
27:47.9,0.143454
27:47.9,0.142812
27:47.9,0.144418
27:47.9,0.14249
27:47.9,0.143776
27:47.9,0.142169
27:47.9,0.14249
27:47.9,0.141526
27:47.9,0.144097
27:47.9,0.14249
27:47.9,0.144097
27:47.9,0.142812
27:47.9,0.143454
27:47.9,0.141848
27:47.9,0.142169
27:47.9,0.140884
27:47.9,0.142812
27:47.9,0.142812
27:47.9,0.145061
27:47.9,0.143133
27:47.9,0.143776
27:47.9,0.14249
27:47.9,0.143454
27:47.9,0.141526
27:47.9,0.14249
27:47.9,0.14249
27:47.9,0.144097
27:47.9,0.14249
27:47.9,0.144418
27:47.9,0.142169
27:47.9,0.143454
27:47.9,0.141205
27:47.9,0.141848
27:47.9,0.141205
27:47.9,0.14474
27:47.9,0.143133
27:47.9,0.145061
27:47.9,0.142169
27:47.9,0.143133
27:47.9,0.141848
27:47.9,0.14249
27:47.9,0.141205
27:47.9,0.143776
27:47.9,0.142812
27:47.9,0.143776
27:47.9,0.14249
27:47.9,0.143776
27:47.9,0.142169
27:47.9,0.14249
27:47.9,0.140884
27:47.9,0.143776
27:47.9,0.143133
27:47.9,0.143776
27:47.9,0.14249
27:47.9,0.143776
27:47.9,0.14249
27:47.9,0.141848
27:47.9,0.141205
27:47.9,0.144097
27:47.9,0.142812
27:47.9,0.143454
27:47.9,0.14249
27:47.9,0.144418
27:47.9,0.142169
27:47.9,0.142812
27:47.9,0.141526
27:47.9,0.143776
27:47.9,0.142812
27:47.9,0.143776
27:47.9,0.142812
27:47.9,0.144097
27:47.9,0.142169
27:47.9,0.144097
27:47.9,0.141205
27:47.9,0.143454
27:47.9,0.141848
27:47.9,0.144418
27:47.9,0.143133
27:47.9,0.14474
27:47.9,0.142812
27:47.9,0.143133
27:47.9,0.141205
27:47.9,0.143133
27:47.9,0.142169
27:47.9,0.144418
27:47.9,0.142812
27:47.9,0.143776
27:47.9,0.142812
27:47.9,0.143454
27:47.9,0.141526
27:47.9,0.142169
27:47.9,0.141848
27:47.9,0.144097
27:47.9,0.14249
27:47.9,0.14474
27:47.9,0.14249
27:47.9,0.143133
27:47.9,0.141526
27:47.9,0.142812
27:47.9,0.141848
27:47.9,0.144097
27:47.9,0.143133
27:47.9,0.143776
27:47.9,0.143454
27:47.9,0.143776
27:47.9,0.14249
27:47.9,0.141526
27:47.9,0.141205
27:47.9,0.143776
27:47.9,0.143133
27:47.9,0.143133
27:47.9,0.143133
27:47.9,0.144097
27:47.9,0.142812
27:47.9,0.14249
27:47.9,0.141205
27:47.9,0.14249
27:47.9,0.142812
27:47.9,0.144097
27:47.9,0.14249
27:47.9,0.143776
27:47.9,0.142812
27:47.9,0.143133
27:47.9,0.141205
27:47.9,0.14249
27:47.9,0.14249
27:47.9,0.14474
27:47.9,0.143454
27:47.9,0.14474
27:47.9,0.143133
27:47.9,0.143776
27:47.9,0.141526
27:47.9,0.141526
27:47.9,0.142169
27:47.9,0.143776
27:47.9,0.143133
27:47.9,0.144097
27:47.9,0.142169
27:47.9,0.144418
27:47.9,0.141848
27:47.9,0.14249
27:47.9,0.141205
27:47.9,0.144418
27:47.9,0.143454
27:47.9,0.145061
27:47.9,0.14249
27:47.9,0.144418
27:47.9,0.141848
27:47.9,0.143454
27:47.9,0.141205
27:47.9,0.143454
27:47.9,0.143133
27:47.9,0.144418
27:47.9,0.143133
27:47.9,0.143776
27:47.9,0.14249
27:47.9,0.143133
27:47.9,0.141205
27:47.9,0.143454
27:47.9,0.14249
27:47.9,0.145061
27:47.9,0.143133
27:47.9,0.144097
27:47.9,0.14249
27:47.9,0.143133
27:47.9,0.140884
27:47.9,0.142169
27:47.9,0.142812
27:47.9,0.144418
27:47.9,0.142812
27:47.9,0.14474
27:47.9,0.142169
27:47.9,0.143454
27:47.9,0.141205
27:47.9,0.143454
27:47.9,0.142169
27:47.9,0.144418
27:47.9,0.142812
27:47.9,0.144418
27:47.9,0.142169
27:47.9,0.143133
27:47.9,0.140562
27:47.9,0.143133
27:47.9,0.142812
27:47.9,0.14474
27:47.9,0.142169
27:47.9,0.145382
27:47.9,0.143454
27:47.9,0.143133
27:47.9,0.141205
27:47.9,0.14249
27:47.9,0.143454
27:47.9,0.145704
27:47.9,0.143454
27:47.9,0.144097
27:47.9,0.143776
27:47.9,0.144097
27:47.9,0.142812
27:47.9,0.144097
27:47.9,0.144418
27:47.9,0.14474
27:47.9,0.144097
27:47.9,0.144097
27:47.9,0.145704
27:47.9,0.143776
27:47.9,0.142812
27:47.9,0.143133
27:47.9,0.14474
27:47.9,0.145704
27:47.9,0.145704
27:47.9,0.145704
27:47.9,0.147632
27:47.9,0.14249
27:47.9,0.146346
27:47.9,0.143776
27:47.9,0.14956
27:47.9,0.146346
27:47.9,0.147953
27:47.9,0.143454
27:47.9,0.149881
27:47.9,0.146668
27:47.9,0.14956
27:47.9,0.143133
27:47.9,0.14956
27:47.9,0.148917
27:47.9,0.150202
27:47.9,0.145382
27:47.9,0.149238
27:47.9,0.144097
27:47.9,0.149238
27:47.9,0.14249
27:47.9,0.148274
27:47.9,0.145061
27:47.9,0.150524
27:47.9,0.145382
27:47.9,0.159521
27:47.9,0.151809
27:47.9,0.153094
27:47.9,0.144097
27:47.9,0.156629
27:47.9,0.145704
27:47.9,0.160164
27:47.9,0.145704
27:47.9,0.165627
27:47.9,0.145061
27:47.9,0.161449
27:47.9,0.141205
27:47.9,0.156629
27:47.9,0.142169
27:47.9,0.172053
27:47.9,0.140884
27:47.9,0.174303
27:47.9,0.148917
27:47.9,0.159843
27:47.9,0.14249
27:47.9,0.17366
27:47.9,0.144097
27:47.9,0.177837
27:47.9,0.13992
27:47.9,0.189406
27:47.9,0.139277
27:47.9,0.180087
27:47.9,0.140562
27:47.9,0.163699
27:47.9,0.143454
27:47.9,0.167876
27:47.9,0.14474
27:47.9,0.163056
27:47.9,0.145061
27:47.9,0.162413
27:47.9,0.143454
27:47.9,0.151809
27:47.9,0.144097
27:47.9,0.148274
27:47.9,0.144418
27:47.9,0.145061
27:47.9,0.143454
27:47.9,0.144418
27:47.9,0.142169
27:47.9,0.14249
27:47.9,0.140884
27:47.9,0.144418
27:47.9,0.143454
27:47.9,0.144418
27:47.9,0.143133
27:47.9,0.143454
27:47.9,0.141205
27:47.9,0.14249
27:47.9,0.141526
27:47.9,0.143454
27:47.9,0.143133
27:47.9,0.144097
27:47.9,0.142812
27:47.9,0.144418
27:47.9,0.141526
27:47.9,0.142812
27:47.9,0.141526
27:47.9,0.143776
27:47.9,0.14249
27:47.9,0.144097
27:47.9,0.143454
27:47.9,0.144097
27:47.9,0.142812
27:47.9,0.143133
27:47.9,0.141526
27:47.9,0.143133
27:47.9,0.143133
27:47.9,0.143776
27:47.9,0.142812
27:47.9,0.144097
27:47.9,0.142169
27:47.9,0.143776
27:47.9,0.141526
27:47.9,0.142812
27:47.9,0.14249
27:47.9,0.14474
27:47.9,0.143454
27:47.9,0.144097
27:47.9,0.142169
27:47.9,0.143776
27:47.9,0.141848
27:47.9,0.141848
27:47.9,0.141848
27:47.9,0.14474
27:47.9,0.143454
27:47.9,0.144097
27:47.9,0.142812
27:47.9,0.143454
27:47.9,0.141848
27:47.9,0.14249
27:47.9,0.141848
27:47.9,0.144097
27:47.9,0.143133
27:47.9,0.143776
27:47.9,0.14249
27:48.0,0.143776
27:48.0,0.141526
27:48.0,0.141848
27:48.0,0.141848
27:48.0,0.144097
27:48.0,0.143133
27:48.0,0.144097
27:48.0,0.14249
27:48.0,0.144097
27:48.0,0.141526
27:48.0,0.142169
27:48.0,0.141848
27:48.0,0.144097
27:48.0,0.142812
27:48.0,0.14474
27:48.0,0.143454
27:48.0,0.144097
27:48.0,0.141526
27:48.0,0.142812
27:48.0,0.141205
27:48.0,0.144097
27:48.0,0.143454
27:48.0,0.143776
27:48.0,0.14249
27:48.0,0.143776
27:48.0,0.142169
27:48.0,0.143133
27:48.0,0.140884
27:48.0,0.143776
27:48.0,0.143133
27:48.0,0.144097
27:48.0,0.142812
27:48.0,0.144097
27:48.0,0.142812
27:48.0,0.142812
27:48.0,0.140241
27:48.0,0.143133
27:48.0,0.142812
27:48.0,0.143776
27:48.0,0.143133
27:48.0,0.144097
27:48.0,0.142169
27:48.0,0.14249
27:48.0,0.140884
27:48.0,0.142812
27:48.0,0.14249
27:48.0,0.143776
27:48.0,0.143133
27:48.0,0.144097
27:48.0,0.142169
27:48.0,0.143454
27:48.0,0.141205
27:48.0,0.142812
27:48.0,0.142169
27:48.0,0.144418
27:48.0,0.142812
27:48.0,0.144097
27:48.0,0.142812
27:48.0,0.143133
27:48.0,0.141205
27:48.0,0.14249
27:48.0,0.142169
27:48.0,0.144418
27:48.0,0.143133
27:48.0,0.144418
27:48.0,0.14249
27:48.0,0.143454
27:48.0,0.141526
27:48.0,0.14249
27:48.0,0.141848
27:48.0,0.144418
27:48.0,0.143133
27:48.0,0.143454
27:48.0,0.14249
27:48.0,0.143133
27:48.0,0.141205
27:48.0,0.141848
27:48.0,0.142169
27:48.0,0.144097
27:48.0,0.14249
27:48.0,0.143454
27:48.0,0.142812
27:48.0,0.144097
27:48.0,0.141526
27:48.0,0.141848
27:48.0,0.142169
27:48.0,0.144097
27:48.0,0.143133
27:48.0,0.144418
27:48.0,0.143133
27:48.0,0.144418
27:48.0,0.141526
27:48.0,0.14249
27:48.0,0.141848
27:48.0,0.144097
27:48.0,0.142812
27:48.0,0.144097
27:48.0,0.141848
27:48.0,0.144097
27:48.0,0.141848
27:48.0,0.142812
27:48.0,0.141205
27:48.0,0.143133
27:48.0,0.143454
27:48.0,0.144418
27:48.0,0.143133
27:48.0,0.143776
27:48.0,0.142169
27:48.0,0.142169
27:48.0,0.141526
27:48.0,0.144097
27:48.0,0.143133
27:48.0,0.144418
27:48.0,0.143454
27:48.0,0.144097
27:48.0,0.14249
27:48.0,0.143454
27:48.0,0.141205
27:48.0,0.143454
27:48.0,0.14249
27:48.0,0.14474
27:48.0,0.143133
27:48.0,0.143776
27:48.0,0.142812
27:48.0,0.143133
27:48.0,0.140562
27:48.0,0.142812
27:48.0,0.143133
27:48.0,0.143776
27:48.0,0.142812
27:48.0,0.144097
27:48.0,0.142169
27:48.0,0.142812
27:48.0,0.140884
27:48.0,0.14249
27:48.0,0.142812
27:48.0,0.14474
27:48.0,0.143133
27:48.0,0.143776
27:48.0,0.142812
27:48.0,0.144097
27:48.0,0.141205
27:48.0,0.142169
27:48.0,0.142169
27:48.0,0.14474
27:48.0,0.142812
27:48.0,0.143776
27:48.0,0.143133
27:48.0,0.143133
27:48.0,0.141205
27:48.0,0.141205
27:48.0,0.143133
27:48.0,0.144418
27:48.0,0.142812
27:48.0,0.144097
27:48.0,0.14249
27:48.0,0.143776
27:48.0,0.141526
27:48.0,0.142169
27:48.0,0.142169
27:48.0,0.144097
27:48.0,0.143776
27:48.0,0.14474
27:48.0,0.143133
27:48.0,0.143776
27:48.0,0.141526
27:48.0,0.14249
27:48.0,0.142812
27:48.0,0.144418
27:48.0,0.142812
27:48.0,0.144097
27:48.0,0.14249
27:48.0,0.143454
27:48.0,0.141526
27:48.0,0.142812
27:48.0,0.14249
27:48.0,0.144097
27:48.0,0.142812
27:48.0,0.144418
27:48.0,0.14249
27:48.0,0.143454
27:48.0,0.141205
27:48.0,0.142169
27:48.0,0.141526
27:48.0,0.144097
27:48.0,0.143454
27:48.0,0.144097
27:48.0,0.141848
27:48.0,0.143776
27:48.0,0.141848
27:48.0,0.142169
27:48.0,0.142169
27:48.0,0.14474
27:48.0,0.143454
27:48.0,0.144418
27:48.0,0.143133
27:48.0,0.143454
27:48.0,0.142169
27:48.0,0.142169
27:48.0,0.141526
27:48.0,0.144097
27:48.0,0.142812
27:48.0,0.144097
27:48.0,0.143133
27:48.0,0.143454
27:48.0,0.141526
27:48.0,0.142812
27:48.0,0.140884
27:48.0,0.143454
27:48.0,0.142812
27:48.0,0.144097
27:48.0,0.143133
27:48.0,0.143776
27:48.0,0.142812
27:48.0,0.143454
27:48.0,0.140884
27:48.0,0.143454
27:48.0,0.143133
27:48.0,0.14474
27:48.0,0.143133
27:48.0,0.144097
27:48.0,0.141848
27:48.0,0.142812
27:48.0,0.140884
27:48.0,0.143133
27:48.0,0.143133
27:48.0,0.143776
27:48.0,0.142812
27:48.0,0.143776
27:48.0,0.141526
27:48.0,0.14249
27:48.0,0.140884
27:48.0,0.143454
27:48.0,0.143133
27:48.0,0.14474
27:48.0,0.142812
27:48.0,0.143454
27:48.0,0.141848
27:48.0,0.143133
27:48.0,0.141526
27:48.0,0.143454
27:48.0,0.142812
27:48.0,0.144418
27:48.0,0.143454
27:48.0,0.14474
27:48.0,0.14249
27:48.0,0.143133
27:48.0,0.140562
27:48.0,0.142812
27:48.0,0.142812
27:48.0,0.143776
27:48.0,0.143133
27:48.0,0.144097
27:48.0,0.14249
27:48.0,0.143776
27:48.0,0.140562
27:48.0,0.142812
27:48.0,0.14249
27:48.0,0.143776
27:48.0,0.143133
27:48.0,0.143133
27:48.0,0.142812
27:48.0,0.143133
27:48.0,0.141848
27:48.0,0.14249
27:48.0,0.142169
27:48.0,0.144097
27:48.0,0.143776
27:48.0,0.144418
27:48.0,0.14249
27:48.0,0.143454
27:48.0,0.141848
27:48.0,0.142169
27:48.0,0.142169
27:48.0,0.144418
27:48.0,0.143133
27:48.0,0.143776
27:48.0,0.141848
27:48.0,0.143454
27:48.0,0.141205
27:48.0,0.14249
27:48.0,0.141848
27:48.0,0.14474
27:48.0,0.143133
27:48.0,0.144097
27:48.0,0.142812
27:48.0,0.143454
27:48.0,0.141526
27:48.0,0.142169
27:48.0,0.14249
27:48.0,0.143776
27:48.0,0.142812
27:48.0,0.143454
27:48.0,0.142812
27:48.0,0.143454
27:48.0,0.141526
27:48.0,0.142812
27:48.0,0.141526
27:48.0,0.143776
27:48.0,0.143133
27:48.0,0.143776
27:48.0,0.14249
27:48.0,0.144097
27:48.0,0.142169
27:48.0,0.14249
27:48.0,0.141848
27:48.0,0.144418
27:48.0,0.142812
27:48.0,0.144097
27:48.0,0.142812
27:48.0,0.143776
27:48.0,0.142169
27:48.0,0.142169
27:48.0,0.141205
27:48.0,0.144418
27:48.0,0.143454
27:48.0,0.144097
27:48.0,0.143133
27:48.0,0.144097
27:48.0,0.141526
27:48.0,0.143133
27:48.0,0.141205
27:48.0,0.143454
27:48.0,0.143133
27:48.0,0.145061
27:48.0,0.142812
27:48.0,0.143776
27:48.0,0.141526
27:48.0,0.142169
27:48.0,0.141848
27:48.0,0.14474
27:48.0,0.14249
27:48.0,0.144097
27:48.0,0.142812
27:48.0,0.143776
27:48.0,0.141526
27:48.0,0.14249
27:48.0,0.141526
27:48.0,0.143454
27:48.0,0.142812
27:48.0,0.143776
27:48.0,0.142812
27:48.0,0.142812
27:48.0,0.141848
27:48.0,0.14249
27:48.0,0.140562
27:48.0,0.143776
27:48.0,0.143454
27:48.0,0.144097
27:48.0,0.143133
27:48.0,0.143776
27:48.0,0.141526
27:48.0,0.14249
27:48.0,0.141848
27:48.0,0.143454
27:48.0,0.14249
27:48.0,0.144097
27:48.0,0.14249
27:48.0,0.143454
27:48.0,0.14249
27:48.0,0.142812
27:48.0,0.141526
27:48.0,0.143454
27:48.0,0.143133
27:48.0,0.143776
27:48.0,0.14249
27:48.0,0.144418
27:48.0,0.14249
27:48.0,0.14249
27:48.0,0.140562
27:48.0,0.143454
27:48.0,0.143133
27:48.0,0.144097
27:48.0,0.14249
27:48.0,0.143776
27:48.0,0.14249
27:48.0,0.143133
27:48.0,0.141205
27:48.0,0.142812
27:48.0,0.142812
27:48.0,0.144418
27:48.0,0.143454
27:48.0,0.144097
27:48.0,0.14249
27:48.0,0.143133
27:48.0,0.141848
27:48.0,0.14249
27:48.0,0.142812
27:48.0,0.143776
27:48.0,0.142812
27:48.0,0.144418
27:48.0,0.142169
27:48.0,0.143133
27:48.0,0.140562
27:48.0,0.143133
27:48.0,0.143133
27:48.0,0.144418
27:48.0,0.142812
27:48.0,0.143776
27:48.0,0.14249
27:48.0,0.143454
27:48.0,0.140884
27:48.0,0.142169
